8,8
8,8
9,10
8,8
9,9
8,10
10,10
10,10
9,9
9,9
9,9
10,10
10,9
10,10
9,9
9,9
9,9
8,9
9,9
9,9
9,9
8,7
9,9
10,10
9,9
8,7
9,9
9,9
17,17
17,17
22,19
17,17
17,17
17,17
22,17
15,22
17,17
17,22
18,18
11,17
17,17
17,17
22,22
18,18
17,22
17,22
7,17
17,22
22,23
22,16
17,18
22,19
17,17
22,22
22,16
17,22
8,22
22,22
19,22
17,23
18,18
17,22
17,22
18,18
17,18
17,22
11,11
18,18
17,22
18,18
17,18
30,0
9,8
48,9
13,10
10,10
7,7
10,10
47,7
10,10
9,8
47,7
8,8
10,10
8,9
8,8
10,10
7,8
8,8
10,10
7,7
10,10
10,10
10,10
9,9
7,7
10,10
10,10
10,10
21,6
10,10
8,6
10,10
10,10
10,10
10,10
8,8
9,10
7,7
10,10
8,7
8,8
8,8
9,5
8,8
8,8
9,9
8,8
8,8
24,9
10,10
8,8
9,9
21,21
13,13
10,21
43,13
8,24
24,30
9,24
24,24
24,24
24,24
10,24
24,30
26,24
31,31
31,24
24,24
7,31
21,24
24,24
31,31
47,47
47,47
47,47
47,47
47,47
41,47
47,43
47,47
47,47
12,7
10,10
5,5
5,5
5,5
7,7
10,8
7,7
10,10
7,6
8,7
4,5
7,7
10,10
5,5
9,6
8,8
19,8
10,10
10,10
9,9
8,9
9,9
23,5
5,5
10,10
8,8
5,5
23,5
7,13
11,11
17,17
49,12
11,11
24,22
49,12
23,12
7,11
6,11
12,12
7,11
6,11
29,31
30,30
7,31
23,24
21,24
30,30
7,29
43,41
43,43
43,43
41,41
29,49
9,9
9,8
9,9
9,7
13,9
9,9
49,8
9,7
9,9
9,8
8,5
9,9
8,8
9,9
24,10
30,9
9,7
5,9
8,8
10,10
9,6
9,9
30,7
7,7
9,9
7,7
5,8
22,8
17,22
17,19
9,19
19,19
19,19
19,19
22,22
19,17
17,22
23,22
17,22
48,22
17,17
29,13
20,20
31,13
19,19
22,19
48,19
30,12
33,15
12,12
8,22
17,17
17,17
13,13
17,22
13,13
19,22
23,23
22,19
48,22
17,22
17,17
17,22
17,17
23,23
22,22
19,17
48,13
13,13
19,19
15,15
17,19
48,13
17,19
17,22
23,23
19,22
17,17
5,29
9,30
29,29
30,30
5,29
48,30
29,30
30,30
29,29
29,29
13,29
13,29
48,29
29,29
31,31
49,30
29,29
41,41
38,38
22,41
48,48
48,48
23,48
22,48
48,48
17,48
48,48
48,48
48,48
48,48
30,48
30,48
48,48
23,48
48,48
5,49
48,48
8,48
48,48
8,49
17,49
13,49
7,1
49,0
8,8
8,7
9,9
8,8
7,7
10,10
10,10
2,7
9,9
10,10
21,7
49,6
7,7
7,7
21,7
8,10
9,9
21,7
8,8
10,10
9,9
9,9
7,7
9,9
49,7
10,10
7,7
10,9
9,9
8,9
9,9
9,9
9,9
7,7
8,7
7,7
10,9
17,17
1,21
21,21
9,21
49,24
24,24
33,33
43,41
32,44
43,43
22,47
41,41
48,48
49,49
49,49
48,48
48,48
9,9
9,9
9,9
9,9
10,10
9,9
8,8
9,9
10,10
8,10
8,8
9,9
9,9
9,9
9,9
9,9
10,10
9,9
10,10
10,10
9,9
9,9
10,10
9,9
10,10
9,9
9,9
9,9
9,9
9,9
10,10
9,9
9,9
10,10
10,10
8,10
10,10
10,10
10,8
9,9
9,9
9,9
9,9
10,10
8,8
19,19
42,42
42,42
8,8
9,9
10,10
10,10
9,9
9,9
9,9
8,8
8,9
10,10
10,10
9,7
10,10
7,7
10,10
10,10
10,10
7,10
7,7
10,10
10,10
10,10
9,9
10,10
10,10
8,8
10,10
22,7
9,9
9,9
10,8
32,12
7,31
7,31
9,31
31,31
7,49
10,48
28,0
21,9
9,9
21,9
10,10
21,10
8,9
8,8
21,10
6,9
7,8
8,6
8,10
8,8
8,8
6,8
10,10
10,10
20,6
8,8
8,12
21,21
21,21
21,21
21,21
21,21
8,21
22,21
21,21
21,21
21,21
9,21
8,21
30,21
21,21
27,13
21,21
21,21
21,21
21,21
21,21
21,21
8,21
23,22
21,21
23,23
21,21
21,21
23,23
23,23
23,22
23,23
23,23
21,21
21,21
23,23
23,23
23,23
23,23
31,13
24,21
21,21
21,21
21,21
21,21
20,23
20,23
8,20
16,16
23,20
16,16
16,16
10,21
23,23
11,11
16,16
23,23
20,23
16,16
23,23
21,21
21,21
21,21
21,14
21,14
21,21
23,20
23,23
27,27
28,28
21,31
29,26
27,27
7,29
13,27
24,27
24,27
29,29
14,31
31,31
26,26
30,29
29,26
0,0
0,1
0,0
0,0
1,1
0,0
0,0
0,0
1,0
49,1
0,1
1,0
48,17
48,17
0,27
43,43
0,49
48,48
49,49
48,48
49,49
0,0
8,8
8,8
5,5
11,8
